ionizable_lipid,ionizable_lipid_group,ionizable_lipid_structural_class,peg_lipid,sterol_lipid,helper_lipid,target_type,ionizable_mol_percent_est,helper_mol_percent_est,cholesterol_mol_percent_est,peg_mol_percent_est,total_structural_lipid_percent_est,non_peg_lipid_percent_est,peg_fraction_of_total_lipid_est,ionizable_fraction_of_non_peg_lipid_est,helper_fraction_of_structural_lipid_est,cholesterol_fraction_of_structural_lipid_est,ionizable_helper_ratio,ionizable_cholesterol_ratio,ionizable_peg_ratio,helper_cholesterol_ratio,helper_peg_ratio,cholesterol_peg_ratio,microfluidic_device_family,primary_aqueous_buffer,primary_aqueous_buffer_mM_est,aqueous_phase_pH,aqueous_buffer_acidity_proxy,organic_ethanol_percent_est,organic_phase_contains_aqueous_component,organic_fraction_post_mix,aqueous_fraction_post_mix,post_mix_ethanol_fraction_est,post_mix_buffer_concentration_est,post_mix_buffer_acidity_proxy,has_sterile_filtration,storage_buffer_identity,frr_est,ionizable_adv_MolWt,ionizable_adv_MolLogP,ionizable_adv_TPSA,ionizable_adv_NumHAcceptors,ionizable_adv_NumHDonors,ionizable_adv_NumRotatableBonds,ionizable_adv_HeavyAtomCount,ionizable_adv_FractionCSP3,ionizable_adv_RingCount,ionizable_adv_NumHeteroatoms,ionizable_adv_MolMR,ionizable_adv_FormalCharge,peg_adv_MolWt,peg_adv_MolLogP,peg_adv_TPSA,peg_adv_NumHAcceptors,peg_adv_NumHDonors,peg_adv_NumRotatableBonds,peg_adv_HeavyAtomCount,peg_adv_FractionCSP3,peg_adv_NumHeteroatoms,peg_adv_MolMR,peg_adv_FormalCharge,helper_adv_MolWt,helper_adv_MolLogP,helper_adv_TPSA,helper_adv_NumHAcceptors,helper_adv_NumHDonors,helper_adv_NumRotatableBonds,helper_adv_HeavyAtomCount,helper_adv_FractionCSP3,helper_adv_NumHeteroatoms,helper_adv_MolMR,helper_adv_FormalCharge,total_nitrogen_count,ionizable_nitrogen_count,quaternary_nitrogen_count,nitrogen_to_molecular_weight,ionizable_nitrogen_to_molecular_weight,particle_size_nm_std
7C1,7C1,combinatorial_lipidoid,C14-PEG2000,cholesterol,DDAB,mRNA,60.0,30.0,5.0,5.0,35.0,95.0,0.05,0.631578947368421,0.8571428571428571,0.14285714285714285,2.0,12.0,12.0,6.0,6.0,1.0,generic_microfluidic_chip,citrate,10.0,,,100.0,False,0.75,0.25,0.75,2.5,,False,PBS,0.3333333333333333,1170.9899999999989,7.623800000000003,223.89,16.0,12.0,72.0,82.0,1.0,0.0,16.0,357.54480000000046,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,406.5370000000001,4.348200000000004,0.0,0.0,0.0,18.0,24.0,1.0,2.0,107.06240000000011,0.0,13.0,13.0,0.0,0.011101717350276272,0.011101717350276272,60.2
7C1,7C1,combinatorial_lipidoid,C14-PEG2000,cholesterol,DDAB,mRNA,55.0,35.0,5.0,5.0,40.0,95.0,0.05,0.5789473684210527,0.875,0.125,1.5714285714285714,11.0,11.0,7.0,7.0,1.0,generic_microfluidic_chip,citrate,10.0,,,100.0,False,0.75,0.25,0.75,2.5,,False,PBS,0.3333333333333333,1170.9899999999989,7.623800000000003,223.89,16.0,12.0,72.0,82.0,1.0,0.0,16.0,357.54480000000046,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,406.5370000000001,4.348200000000004,0.0,0.0,0.0,18.0,24.0,1.0,2.0,107.06240000000011,0.0,13.0,13.0,0.0,0.011101717350276272,0.011101717350276272,89.8
7C1,7C1,combinatorial_lipidoid,C14-PEG2000,cholesterol,DDAB,mRNA,45.0,45.0,5.0,5.0,50.0,95.0,0.05,0.47368421052631576,0.9,0.1,1.0,9.0,9.0,9.0,9.0,1.0,generic_microfluidic_chip,citrate,10.0,,,100.0,False,0.75,0.25,0.75,2.5,,False,PBS,0.3333333333333333,1170.9899999999989,7.623800000000003,223.89,16.0,12.0,72.0,82.0,1.0,0.0,16.0,357.54480000000046,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,406.5370000000001,4.348200000000004,0.0,0.0,0.0,18.0,24.0,1.0,2.0,107.06240000000011,0.0,13.0,13.0,0.0,0.011101717350276272,0.011101717350276272,79.5
7C1,7C1,combinatorial_lipidoid,C14-PEG2000,cholesterol,DDAB,mRNA,35.0,55.0,5.0,5.0,60.0,95.0,0.05,0.3684210526315789,0.9166666666666666,0.08333333333333333,0.6363636363636364,7.0,7.0,11.0,11.0,1.0,generic_microfluidic_chip,citrate,10.0,,,100.0,False,0.75,0.25,0.75,2.5,,False,PBS,0.3333333333333333,1170.9899999999989,7.623800000000003,223.89,16.0,12.0,72.0,82.0,1.0,0.0,16.0,357.54480000000046,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,406.5370000000001,4.348200000000004,0.0,0.0,0.0,18.0,24.0,1.0,2.0,107.06240000000011,0.0,13.0,13.0,0.0,0.011101717350276272,0.011101717350276272,72.2
7C1,7C1,combinatorial_lipidoid,C14-PEG2000,cholesterol,DDAB,mRNA,30.0,60.0,5.0,5.0,65.0,95.0,0.05,0.3157894736842105,0.9230769230769231,0.07692307692307693,0.5,6.0,6.0,12.0,12.0,1.0,generic_microfluidic_chip,citrate,10.0,,,100.0,False,0.75,0.25,0.75,2.5,,False,PBS,0.3333333333333333,1170.9899999999989,7.623800000000003,223.89,16.0,12.0,72.0,82.0,1.0,0.0,16.0,357.54480000000046,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,406.5370000000001,4.348200000000004,0.0,0.0,0.0,18.0,24.0,1.0,2.0,107.06240000000011,0.0,13.0,13.0,0.0,0.011101717350276272,0.011101717350276272,81.5
7C1,7C1,combinatorial_lipidoid,C14-PEG2000,cholesterol,DDAB,mRNA,60.0,25.0,10.0,5.0,35.0,95.0,0.05,0.631578947368421,0.7142857142857143,0.2857142857142857,2.4,6.0,12.0,2.5,5.0,2.0,generic_microfluidic_chip,citrate,10.0,,,100.0,False,0.75,0.25,0.75,2.5,,False,PBS,0.3333333333333333,1170.9899999999989,7.623800000000003,223.89,16.0,12.0,72.0,82.0,1.0,0.0,16.0,357.54480000000046,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,406.5370000000001,4.348200000000004,0.0,0.0,0.0,18.0,24.0,1.0,2.0,107.06240000000011,0.0,13.0,13.0,0.0,0.011101717350276272,0.011101717350276272,65.4
7C1,7C1,combinatorial_lipidoid,C14-PEG2000,cholesterol,DDAB,mRNA,50.0,20.0,23.5,6.5,43.5,93.5,0.065,0.5347593582887701,0.45977011494252873,0.5402298850574713,2.5,2.127659574468085,7.6923076923076925,0.851063829787234,3.076923076923077,3.6153846153846154,generic_microfluidic_chip,citrate,10.0,,,100.0,False,0.75,0.25,0.75,2.5,,False,PBS,0.3333333333333333,1170.9899999999989,7.623800000000003,223.89,16.0,12.0,72.0,82.0,1.0,0.0,16.0,357.54480000000046,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,406.5370000000001,4.348200000000004,0.0,0.0,0.0,18.0,24.0,1.0,2.0,107.06240000000011,0.0,13.0,13.0,0.0,0.011101717350276272,0.011101717350276272,206.0
7C1,7C1,combinatorial_lipidoid,C14-PEG2000,cholesterol,DDAB,mRNA,35.0,44.5,18.0,2.5,62.5,97.5,0.025,0.358974358974359,0.712,0.288,0.7865168539325843,1.9444444444444444,14.0,2.4722222222222223,17.8,7.2,generic_microfluidic_chip,citrate,10.0,,,100.0,False,0.75,0.25,0.75,2.5,,False,PBS,0.3333333333333333,1170.9899999999989,7.623800000000003,223.89,16.0,12.0,72.0,82.0,1.0,0.0,16.0,357.54480000000046,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,406.5370000000001,4.348200000000004,0.0,0.0,0.0,18.0,24.0,1.0,2.0,107.06240000000011,0.0,13.0,13.0,0.0,0.011101717350276272,0.011101717350276272,130.0
7C1,7C1,combinatorial_lipidoid,C14-PEG2000,cholesterol,DDAB,mRNA,20.0,27.5,37.5,15.0,65.0,85.0,0.15,0.23529411764705882,0.4230769230769231,0.5769230769230769,0.7272727272727273,0.5333333333333333,1.3333333333333333,0.7333333333333333,1.8333333333333333,2.5,generic_microfluidic_chip,citrate,10.0,,,100.0,False,0.75,0.25,0.75,2.5,,False,PBS,0.3333333333333333,1170.9899999999989,7.623800000000003,223.89,16.0,12.0,72.0,82.0,1.0,0.0,16.0,357.54480000000046,0.0,4207.172999999995,6.090500000000161,868.000000000001,92.0,1.0,282.0,287.0,0.9948717948717949,92.0,1046.6308000000067,0.0,406.5370000000001,4.348200000000004,0.0,0.0,0.0,18.0,24.0,1.0,2.0,107.06240000000011,0.0,13.0,13.0,0.0,0.011101717350276272,0.011101717350276272,125.5
Custom lipid,custom_lipid,custom_lipid,DMG-PEG2000,cholesterol,DOPE,mRNA,20.0,30.0,40.0,0.75,70.0,90.0,0.008264462809917356,0.2222222222222222,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.5,26.666666666666668,0.75,40.0,53.333333333333336,nanoassemblr_herringbone,citrate,,,,100.0,False,,,,,,False,,,,,,,,,,,,,,,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,,,,,,100.0
Custom lipid,custom_lipid,custom_lipid,DMG-PEG2000,cholesterol,DOPE,mRNA,20.0,30.0,40.0,0.75,70.0,90.0,0.008264462809917356,0.2222222222222222,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.5,26.666666666666668,0.75,40.0,53.333333333333336,nanoassemblr_herringbone,citrate,,,,100.0,False,,,,,,False,,,2009.4710000000007,41.73429999999991,97.02,6.0,3.0,115.0,145.0,0.7573529411764706,1.0,9.0,648.9306000000029,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,6.0,3.0,0.0,0.0029858604578020774,0.0014929302289010387,105.0
Custom lipid,custom_lipid,custom_lipid,DMG-PEG2000,cholesterol,DOPE,mRNA,20.0,30.0,40.0,0.75,70.0,90.0,0.008264462809917356,0.2222222222222222,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.5,26.666666666666668,0.75,40.0,53.333333333333336,nanoassemblr_herringbone,citrate,,,,100.0,False,,,,,,False,,,2297.717000000001,39.34089999999995,254.81999999999994,18.0,3.0,133.0,163.0,0.8943661971830986,1.0,21.0,688.1106000000032,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,6.0,3.0,0.0,0.0026112876389912235,0.0013056438194956118,94.0
Custom lipid,custom_lipid,custom_lipid,DMG-PEG2000,cholesterol,DOPE,mRNA,20.0,30.0,40.0,0.75,70.0,90.0,0.008264462809917356,0.2222222222222222,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.5,26.666666666666668,0.75,40.0,53.333333333333336,nanoassemblr_herringbone,citrate,,,,100.0,False,,,,,,False,,,1876.907,27.628300000000074,254.81999999999994,18.0,3.0,97.0,133.0,0.8660714285714286,1.0,21.0,549.4686000000025,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,6.0,3.0,0.0,0.0031967486934621693,0.0015983743467310847,107.0
Custom lipid,custom_lipid,custom_lipid,DMG-PEG2000,cholesterol,DOPE,mRNA,20.0,30.0,40.0,0.75,70.0,90.0,0.008264462809917356,0.2222222222222222,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.5,26.666666666666668,0.75,40.0,53.333333333333336,nanoassemblr_herringbone,citrate,,,,100.0,False,,,,,,False,,,1961.0690000000002,29.113900000000086,254.81999999999994,18.0,3.0,103.0,139.0,0.8728813559322034,1.0,21.0,576.8826000000026,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,6.0,3.0,0.0,0.003059555783095852,0.001529777891547926,103.0
Custom lipid,custom_lipid,custom_lipid,DMG-PEG2000,cholesterol,DOPE,mRNA,20.0,30.0,40.0,0.75,70.0,90.0,0.008264462809917356,0.2222222222222222,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.5,26.666666666666668,0.75,40.0,53.333333333333336,nanoassemblr_herringbone,citrate,,,,100.0,False,,,,,,False,,,1961.0690000000002,29.113900000000086,254.81999999999994,18.0,3.0,103.0,139.0,0.8728813559322034,1.0,21.0,576.8826000000026,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,6.0,3.0,0.0,0.003059555783095852,0.001529777891547926,86.0
Custom lipid,custom_lipid,custom_lipid,DMG-PEG2000,cholesterol,DOPE,mRNA,20.0,30.0,40.0,0.75,70.0,90.0,0.008264462809917356,0.2222222222222222,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.5,26.666666666666668,0.75,40.0,53.333333333333336,nanoassemblr_herringbone,citrate,,,,100.0,False,,,,,,False,,,2045.2310000000002,32.3095000000001,254.81999999999994,18.0,3.0,109.0,145.0,0.8790322580645161,1.0,21.0,604.8726000000028,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,6.0,3.0,0.0,0.0029336539491138162,0.0014668269745569081,92.0
Custom lipid,custom_lipid,custom_lipid,DMG-PEG2000,cholesterol,DOPE,mRNA,20.0,30.0,40.0,0.75,70.0,90.0,0.008264462809917356,0.2222222222222222,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.5,26.666666666666668,0.75,40.0,53.333333333333336,nanoassemblr_herringbone,citrate,,,,100.0,False,,,,,,False,,,2033.1350000000007,30.975100000000097,254.81999999999994,18.0,3.0,109.0,145.0,0.782258064516129,1.0,21.0,604.4406000000026,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,6.0,3.0,0.0,0.0029511075260619675,0.0014755537630309838,93.0
Custom lipid,custom_lipid,custom_lipid,DMG-PEG2000,cholesterol,DOPE,mRNA,20.0,30.0,40.0,0.75,70.0,90.0,0.008264462809917356,0.2222222222222222,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.5,26.666666666666668,0.75,40.0,53.333333333333336,nanoassemblr_herringbone,citrate,,,,100.0,False,,,,,,False,,,2117.297000000001,33.31570000000008,254.81999999999994,18.0,3.0,115.0,151.0,0.7923076923076923,1.0,21.0,632.1426000000027,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,6.0,3.0,0.0,0.0028338017765103325,0.0014169008882551663,95.0
Custom lipid,custom_lipid,custom_lipid,DMG-PEG2000,cholesterol,DOPE,mRNA,20.0,30.0,40.0,0.75,70.0,90.0,0.008264462809917356,0.2222222222222222,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.5,26.666666666666668,0.75,40.0,53.333333333333336,nanoassemblr_herringbone,citrate,,,,100.0,False,,,,,,False,,,2129.393000000001,34.65970000000005,254.81999999999994,18.0,3.0,121.0,151.0,0.8846153846153846,1.0,21.0,632.7066000000028,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,6.0,3.0,0.0,0.002817704388058004,0.001408852194029002,98.0
Custom lipid,custom_lipid,custom_lipid,DMG-PEG2000,cholesterol,DOPE,mRNA,20.0,30.0,40.0,0.75,70.0,90.0,0.008264462809917356,0.2222222222222222,0.42857142857142855,0.5714285714285714,0.6666666666666666,0.5,26.666666666666668,0.75,40.0,53.333333333333336,nanoassemblr_herringbone,citrate,,,,100.0,False,,,,,,False,,,1780.6490000000003,23.95330000000004,254.81999999999994,18.0,3.0,91.0,127.0,0.7452830188679245,1.0,21.0,521.3346000000022,0.0,4556.556999999997,9.814900000000197,952.8900000000012,98.0,1.0,300.0,310.0,0.990521327014218,99.0,1132.482300000008,-1.0,744.0479999999993,11.60869999999999,134.38,8.0,2.0,39.0,51.0,0.8536585365853658,10.0,210.52669999999915,0.0,6.0,3.0,0.0,0.003369557953308035,0.0016847789766540175,100.0
Custom lipid,custom_lipid,custom_lipid,,,,empty,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0
Custom lipid,custom_lipid,custom_lipid,,,,ASO,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0
Custom lipid,custom_lipid,custom_lipid,,,,empty,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0
Custom lipid,custom_lipid,custom_lipid,,,,ASO,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0
Custom lipid,custom_lipid,custom_lipid,,,,empty,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0
Custom lipid,custom_lipid,custom_lipid,,,,ASO,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0
Custom lipid,custom_lipid,custom_lipid,,,,empty,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0
Custom lipid,custom_lipid,custom_lipid,,,,ASO,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0
Custom lipid,custom_lipid,custom_lipid,,,,empty,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0
Custom lipid,custom_lipid,custom_lipid,,,,ASO,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.0
Custom lipid,custom_lipid,custom_lipid,,,,empty,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0
Custom lipid,custom_lipid,custom_lipid,,,,ASO,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.0
Custom lipid,custom_lipid,custom_lipid,,,,empty,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.0
Custom lipid,custom_lipid,custom_lipid,,,,ASO,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0
Custom lipid,custom_lipid,custom_lipid,,,,empty,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.0
Custom lipid,custom_lipid,custom_lipid,,,,ASO,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.0
Custom lipid,custom_lipid,custom_lipid,,,,empty,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0
Custom lipid,custom_lipid,custom_lipid,,,,ASO,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.0
Custom lipid,custom_lipid,custom_lipid,,,,empty,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0
Custom lipid,custom_lipid,custom_lipid,,,,ASO,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0
Custom lipid,custom_lipid,custom_lipid,,,,empty,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.0
Custom lipid,custom_lipid,custom_lipid,,,,ASO,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.0
Custom lipid,custom_lipid,custom_lipid,,,,empty,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.0
Custom lipid,custom_lipid,custom_lipid,,,,ASO,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0
Custom lipid,custom_lipid,custom_lipid,,,,empty,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0
Custom lipid,custom_lipid,custom_lipid,,,,ASO,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0
Custom lipid,custom_lipid,custom_lipid,,,,empty,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0
Custom lipid,custom_lipid,custom_lipid,,,,ASO,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.0
Custom lipid,custom_lipid,custom_lipid,,,,empty,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0
Custom lipid,custom_lipid,custom_lipid,,,,ASO,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0
Custom lipid,custom_lipid,custom_lipid,,,,empty,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0
Custom lipid,custom_lipid,custom_lipid,,,,ASO,100.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,,,,,,,,,other_microfluidic,acetate,25.0,5.2,4.8076923076923075,,False,,,,,,False,other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0
